,donor_code,donor_name,recipient_code,recipient_name,sector_code,sector_name,measure_code,measure_name,channel_code,channel_name,flow_code,flow_name,flow_type_code,flow_type_name,data_type_code,amount_type,md_dim_name,md_id,unit_measure_code,unit_measure_name,year,value,base_period,status_name,unit_multiplier,donor_agency_code,crs_id,project_id,region_code,income_group_code,channel_delivery_code,channel_delivery_name,category_code,category_name,finance_type_code,finance_type_name,bi_multi_code,short_description,project_title,long_description,sdg_focus,gender_equality,environment,governance,rmnch,drr,nutrition,disability,biodiversity,climate_mitigation,climate_adaptation,desertification,amount_tied,amount_untied,nature_of_submission
29,1627,Ford Foundation,645,India,16030,Housing policy and administrative management,30,Private Development Finance,50000,"Teaching institutions, research institutes or think-tanks",C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,24084518,USD,US dollar,2020,0.058762,2022,Normal value,6,Ford Foundation,2020000777,131638,South & Central Asia,LMICs,50000,"University, college or other teaching institution, research institute or think-tank",30,Private Development Finance,110,Standard grant,6,URBAN DESIGN RESEARCH INSTITUTE,Urban Design Research Institute,"Programme: Beyond. Description: For research, stakeholder engagement, advocacy and capacity-building to empower indigenous communities in the Mumbai metropolitan region to advocate for upgraded housing and sanitation infrastructure.",6.2;17;11.1;10.2,0,,,,,,,0,0,0,,,,3
30,1627,Ford Foundation,645,India,16030,Housing policy and administrative management,30,Private Development Finance,50000,"Teaching institutions, research institutes or think-tanks",C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,25104784,USD,US dollar,2021,0.081141,2022,Normal value,6,Ford Foundation,2021000911,132739,South & Central Asia,LMICs,50000,"University, college or other teaching institution, research institute or think-tank",30,Private Development Finance,110,Standard grant,6,INDIAN COUNCIL FOR RESEARCH ON INTERNATIONAL ECONOMIC RELATIONS (ICRIER),Indian Council for Research on International Economic Relations (ICRIER),Tie-off support for research and dissemination on challenges to affordable housing in urban areas of India in order to improve housing access for economically- disadvantaged and middle-income households. Programme:,17;11.1;10.2,0,,,,,,,0,0,0,,,,3
31,1627,Ford Foundation,645,India,16030,Housing policy and administrative management,30,Private Development Finance,30000,Public-private partnerships (PPP),C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,24080759,USD,US dollar,2020,0.198831,2022,Normal value,6,Ford Foundation,2020001895,127594,South & Central Asia,LMICs,30000,Networks,30,Private Development Finance,110,Standard grant,6,UNITARIAN UNIVERSALIST ASSOCIATION,Unitarian Universalist Association,"Programme: Future of Work. Description: To empower women in the Indian urban informal economy to gain improved access to housing, basic services and economic opportunities provided under current government policies. Total grant commitment: USD 532.823 thousand.",5.1;11.1;10.2,1,,,,,,,0,0,0,,,,3
32,1627,Ford Foundation,645,India,16030,Housing policy and administrative management,30,Private Development Finance,30000,Public-private partnerships (PPP),C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,21582941,USD,US dollar,2017,0.628587,2022,Normal value,6,Ford Foundation,2017001378,127594&21741,South & Central Asia,LMICs,30000,Networks,30,Private Development Finance,110,Standard grant,6,UNITARIAN UNIVERSALIST ASSOCIATION,Unitarian Universalist Association,"Programme: Future of Work. Description: To empower women in the Indian urban informal economy to gain improved access to housing, basic services and economic opportunities provided under current government policies. Total grant commitment: USD 532.823 thousand.",,1,0,2,0,,,,0,0,0,0,,,8
33,1627,Ford Foundation,645,India,16030,Housing policy and administrative management,30,Private Development Finance,30000,Public-private partnerships (PPP),C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,22493412,USD,US dollar,2018,0.204836,2022,Normal value,6,Ford Foundation,2017127594,127594,South & Central Asia,LMICs,30000,Networks,30,Private Development Finance,110,Standard grant,6,UNITARIAN UNIVERSALIST ASSOCIATION,Unitarian Universalist Association,"Programme: Future of Work(ers) / Just Cities and Regions. Description: To empower women in the Indian urban informal economy to gain improved access to housing, basic services and economic opportunities provided under current government policies.",,2,0,2,0,0,0,0,0,0,0,0,,,3
34,1627,Ford Foundation,645,India,16030,Housing policy and administrative management,30,Private Development Finance,30000,Public-private partnerships (PPP),C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,23551582,USD,US dollar,2019,0.201454,2022,Normal value,6,Ford Foundation,2017127594,127594,South & Central Asia,LMICs,30000,Networks,30,Private Development Finance,110,Standard grant,6,"TO EMPOWER WOMEN IN THE INDIAN URBAN INFORMAL ECONOMY TO GAIN IMPROVED ACCESS TO HOUSING, BASIC SER","To empower women in the Indian urban informal economy to gain improved access to housing, basic ser","To empower women in the Indian urban informal economy to gain improved access to housing, basic services and economic opportunities provided under current government policies",,,,,,,,,,,,,,,3
35,1627,Ford Foundation,645,India,16030,Housing policy and administrative management,30,Private Development Finance,50000,"Teaching institutions, research institutes or think-tanks",C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,23552019,USD,US dollar,2019,0.56642,2022,Normal value,6,Ford Foundation,2016123889,123889,South & Central Asia,LMICs,50000,"University, college or other teaching institution, research institute or think-tank",30,Private Development Finance,110,Standard grant,6,FOR AN URBAN RESEARCH NETWORK IN INDIA TO SURFACE THE TACIT KNOWLEDGE ON URBAN INFORMALITY ESPECIAL,For an urban research network in India to surface the tacit knowledge on urban informality especial,"For an urban research network in India to surface the tacit knowledge on urban informality especially around housing, settlements and economies, and to inform urban policies",,,,,,,,,,,,,,,3
36,1627,Ford Foundation,645,India,16030,Housing policy and administrative management,30,Private Development Finance,50000,"Teaching institutions, research institutes or think-tanks",C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,23552324,USD,US dollar,2019,0.053889,2022,Normal value,6,Ford Foundation,2018131638,131638,South & Central Asia,LMICs,50000,"University, college or other teaching institution, research institute or think-tank",30,Private Development Finance,110,Standard grant,6,"FOR RESEARCH, STAKEHOLDER ENGAGEMENT, ADVOCACY AND CAPACITY-BUILDING TO EMPOWER INDIGENOUS COMMUNIT","For research, stakeholder engagement, advocacy and capacity-building to empower indigenous communit","For research, stakeholder engagement, advocacy and capacity-building to empower indigenous communities in the Mumbai metropolitan region to advocate for upgraded housing and sanitation infrastructure",,,,,,,,,,,,,,,3
37,1627,Ford Foundation,645,India,16030,Housing policy and administrative management,30,Private Development Finance,50000,"Teaching institutions, research institutes or think-tanks",C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,22495529,USD,US dollar,2018,0.585808,2022,Normal value,6,Ford Foundation,2016123889,123889,South & Central Asia,LMICs,50000,"University, college or other teaching institution, research institute or think-tank",30,Private Development Finance,110,Standard grant,6,CENTRE FOR POLICY RESEARCH (CPR),Centre for Policy Research (CPR),"Programme: Just Cities and Regions. Description: For an urban research network in India to surface the tacit knowledge on urban informality especially around housing, settlements and economies, and to inform urban policies.",,0,0,2,0,0,0,0,0,0,0,0,,,3
38,1627,Ford Foundation,645,India,16030,Housing policy and administrative management,30,Private Development Finance,20000,NGOs & civil society,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,23548663,USD,US dollar,2019,0.084158,2022,Normal value,6,Ford Foundation,2019132739,132739,South & Central Asia,LMICs,20000,Developing country-based NGO,30,Private Development Finance,110,Standard grant,6,TIE-OFF SUPPORT FOR RESEARCH AND DISSEMINATION ON CHALLENGES TO AFFORDABLE HOUSING IN URBAN AREAS O,Tie-off support for research and dissemination on challenges to affordable housing in urban areas o,Tie-off support for research and dissemination on challenges to affordable housing in urban areas of India in order to improve housing access for economically- disadvantaged and middle-income households,17;11.1;10.2,0,0,2,,,,,0,0,0,,,,1
39,1643,Open Society Foundations,619,Central Asia unspecified,16030,Housing policy and administrative management,30,Private Development Finance,20000,NGOs & civil society,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,23706937,USD,US dollar,2019,0.030739,2022,Normal value,6,Open Society Foundations,2019001183,OR2019-64023,South & Central Asia,Part I unallocated by income,20000,Developing country-based NGO,30,Private Development Finance,110,Standard grant,6,INDEPENDENT CENTER FOR HUMAN RIGHTS PROTECTION,Independent Center for Human Rights Protection,Theme: Human Rights Movements & Institutions. Programme: Eurasia Program. Description: to enhance the potential of the Central Asian Network on the Right to Adequate Housing through strategy development and capacity building,16.3;11.1;10.3;10.2,0,,,,,,0,0,0,0,,,,8
40,1643,Open Society Foundations,619,Central Asia unspecified,16030,Housing policy and administrative management,30,Private Development Finance,20000,NGOs & civil society,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,25238087,USD,US dollar,2021,0.101689,2022,Normal value,6,Open Society Foundations,2021001772,OR2021-80683,South & Central Asia,Part I unallocated by income,20000,Non-Governmental Organisation (NGO) and Civil Society,30,Private Development Finance,110,Standard grant,6,INDEPENDENT CENTER FOR HUMAN RIGHTS PROTECTION,Independent Center for Human Rights Protection,"Programme and theme: Eurasia Program - Human Rights Movements & Institutions. Description: to promote the right to adequate housing through legal aid, research and advocacy",16.7;11;10,0,,2,,,,0,,0,0,,,,8
